,ordernumber,orderdate,requireddate,shippeddate,status,comments,orderdetails,city,phone,state,country,postalCode,creditLimit,addressLine1,addressLine2,customerName,contactLastName,contactFirstName,salesRepEmployeeNumber,customerNumber
277,10375,2005-02-03,2005-02-10,2005-02-06,Shipped,,"[{'priceEach': 76.56, 'productCode': 'S10_1678', 'quantityOrdered': 21}, {'priceEach': 184.84, 'productCode': 'S12_1099', 'quantityOrdered': 45}, {'priceEach': 150.62, 'productCode': 'S12_2823', 'quantityOrdered': 49}, {'priceEach': 67.03, 'productCode': 'S24_2000', 'quantityOrdered': 23}, {'priceEach': 60.26, 'productCode': 'S24_2360', 'quantityOrdered': 20}, {'priceEach': 60.13, 'productCode': 'S24_4278', 'quantityOrdered': 43}, {'priceEach': 87.9, 'productCode': 'S32_1374', 'quantityOrdered': 37}, {'priceEach': 59.85, 'productCode': 'S32_4289', 'quantityOrdered': 44}, {'priceEach': 96.95, 'productCode': 'S32_4485', 'quantityOrdered': 41}, {'priceEach': 36.22, 'productCode': 'S50_1341', 'quantityOrdered': 49}, {'priceEach': 69.16, 'productCode': 'S50_4713', 'quantityOrdered': 49}, {'priceEach': 86.77, 'productCode': 'S700_1691', 'quantityOrdered': 37}, {'priceEach': 94.73, 'productCode': 'S700_2466', 'quantityOrdered': 33}, {'priceEach': 98.48, 'productCode': 'S700_2834', 'quantityOrdered': 25}, {'priceEach': 69.6, 'productCode': 'S700_3167', 'quantityOrdered': 44}]",Nantes,40.67.8555,,France,44000,118200.0,"67, rue des Cinquante Otages",,La Rochelle Gifts,Labrune,Janine ,1370.0,93
278,10378,2005-02-10,2005-02-18,2005-02-11,Shipped,,"[{'priceEach': 121.95, 'productCode': 'S18_1589', 'quantityOrdered': 34}, {'priceEach': 66.74, 'productCode': 'S18_3278', 'quantityOrdered': 22}, {'priceEach': 146.99, 'productCode': 'S18_3482', 'quantityOrdered': 43}, {'priceEach': 60.3, 'productCode': 'S18_3782', 'quantityOrdered': 28}, {'priceEach': 122.02, 'productCode': 'S18_4721', 'quantityOrdered': 49}, {'priceEach': 30.59, 'productCode': 'S24_2972', 'quantityOrdered': 41}, {'priceEach': 52.66, 'productCode': 'S24_3371', 'quantityOrdered': 46}, {'priceEach': 129.2, 'productCode': 'S24_3856', 'quantityOrdered': 33}, {'priceEach': 80.84, 'productCode': 'S24_4620', 'quantityOrdered': 41}, {'priceEach': 35.8, 'productCode': 'S32_2206', 'quantityOrdered': 40}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
279,10379,2005-02-10,2005-02-18,2005-02-11,Shipped,,"[{'priceEach': 156.4, 'productCode': 'S18_1749', 'quantityOrdered': 39}, {'priceEach': 50.85, 'productCode': 'S18_2248', 'quantityOrdered': 27}, {'priceEach': 113.52, 'productCode': 'S18_2870', 'quantityOrdered': 29}, {'priceEach': 134.22, 'productCode': 'S18_3685', 'quantityOrdered': 32}, {'priceEach': 48.8, 'productCode': 'S24_1628', 'quantityOrdered': 32}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
280,10380,2005-02-16,2005-02-24,2005-02-18,Shipped,,"[{'priceEach': 88.36, 'productCode': 'S18_1342', 'quantityOrdered': 27}, {'priceEach': 119.5, 'productCode': 'S18_2325', 'quantityOrdered': 40}, {'priceEach': 156.94, 'productCode': 'S18_2795', 'quantityOrdered': 21}, {'priceEach': 78.23, 'productCode': 'S18_4409', 'quantityOrdered': 32}, {'priceEach': 66.99, 'productCode': 'S18_4933', 'quantityOrdered': 24}, {'priceEach': 66.88, 'productCode': 'S24_1046', 'quantityOrdered': 34}, {'priceEach': 29.87, 'productCode': 'S24_1937', 'quantityOrdered': 32}, {'priceEach': 37.63, 'productCode': 'S24_2022', 'quantityOrdered': 27}, {'priceEach': 77.24, 'productCode': 'S24_2766', 'quantityOrdered': 36}, {'priceEach': 111.57, 'productCode': 'S24_2887', 'quantityOrdered': 44}, {'priceEach': 77.05, 'productCode': 'S24_3191', 'quantityOrdered': 44}, {'priceEach': 91.02, 'productCode': 'S24_3432', 'quantityOrdered': 34}, {'priceEach': 32.82, 'productCode': 'S24_3969', 'quantityOrdered': 43}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
281,10381,2005-02-17,2005-02-25,2005-02-18,Shipped,,"[{'priceEach': 182.16, 'productCode': 'S10_1949', 'quantityOrdered': 36}, {'priceEach': 138.88, 'productCode': 'S10_4962', 'quantityOrdered': 37}, {'priceEach': 132.57, 'productCode': 'S12_1666', 'quantityOrdered': 20}, {'priceEach': 114.34, 'productCode': 'S18_1097', 'quantityOrdered': 48}, {'priceEach': 49.6, 'productCode': 'S18_1367', 'quantityOrdered': 25}, {'priceEach': 60.77, 'productCode': 'S18_2432', 'quantityOrdered': 35}, {'priceEach': 100.3, 'productCode': 'S18_2949', 'quantityOrdered': 41}, {'priceEach': 51.22, 'productCode': 'S18_2957', 'quantityOrdered': 40}, {'priceEach': 93.2, 'productCode': 'S18_3136', 'quantityOrdered': 35}]",San Francisco,6505551386,CA,USA,94217,105000.0,7734 Strong St.,,Corporate Gift Ideas Co.,Brown,Julie,1165.0,48
282,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,"[{'priceEach': 166.24, 'productCode': 'S12_1108', 'quantityOrdered': 34}, {'priceEach': 145.04, 'productCode': 'S12_3148', 'quantityOrdered': 37}, {'priceEach': 143.61, 'productCode': 'S12_3891', 'quantityOrdered': 34}, {'priceEach': 103.1, 'productCode': 'S12_4473', 'quantityOrdered': 32}, {'priceEach': 160.46, 'productCode': 'S18_2238', 'quantityOrdered': 25}, {'priceEach': 84.33, 'productCode': 'S18_3320', 'quantityOrdered': 50}, {'priceEach': 115.03, 'productCode': 'S18_4600', 'quantityOrdered': 39}, {'priceEach': 46.29, 'productCode': 'S18_4668', 'quantityOrdered': 39}, {'priceEach': 120.12, 'productCode': 'S24_2300', 'quantityOrdered': 20}, {'priceEach': 97.39, 'productCode': 'S24_4258', 'quantityOrdered': 33}, {'priceEach': 85.72, 'productCode': 'S32_1268', 'quantityOrdered': 26}, {'priceEach': 57.53, 'productCode': 'S32_3522', 'quantityOrdered': 48}, {'priceEach': 101.15, 'productCode': 'S700_2824', 'quantityOrdered': 34}]",San Rafael,4155551450,CA,USA,97562,210500.0,5677 Strong St.,,Mini Gifts Distributors Ltd.,Nelson,Susan,1165.0,15
283,10396,2005-03-23,2005-04-02,2005-03-28,Shipped,,"[{'priceEach': 155.72, 'productCode': 'S12_3891', 'quantityOrdered': 33}, {'priceEach': 129.76, 'productCode': 'S18_3140', 'quantityOrdered': 33}, {'priceEach': 91.76, 'productCode': 'S18_3259', 'quantityOrdered': 24}, {'priceEach': 83.38, 'productCode': 'S18_4522', 'quantityOrdered': 45}, {'priceEach': 100.77, 'productCode': 'S24_2011', 'quantityOrdered': 49}, {'priceEach': 77.0, 'productCode': 'S24_3151', 'quantityOrdered': 27}, {'priceEach': 77.99, 'productCode': 'S24_3816', 'quantityOrdered': 37}, {'priceEach': 62.0, 'productCode': 'S700_1138', 'quantityOrdered': 39}]",San Rafael,4155551450,CA,USA,97562,210500.0,5677 Strong St.,,Mini Gifts Distributors Ltd.,Nelson,Susan,1165.0,15
284,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,,"[{'priceEach': 119.05, 'productCode': 'S18_2319', 'quantityOrdered': 27}, {'priceEach': 125.66, 'productCode': 'S18_3140', 'quantityOrdered': 24}, {'priceEach': 155.79, 'productCode': 'S18_3232', 'quantityOrdered': 47}, {'priceEach': 83.7, 'productCode': 'S18_3259', 'quantityOrdered': 26}, {'priceEach': 137.88, 'productCode': 'S18_4027', 'quantityOrdered': 38}, {'priceEach': 77.24, 'productCode': 'S18_4522', 'quantityOrdered': 28}, {'priceEach': 52.6, 'productCode': 'S24_1444', 'quantityOrdered': 22}, {'priceEach': 33.24, 'productCode': 'S24_2840', 'quantityOrdered': 40}, {'priceEach': 117.1, 'productCode': 'S24_4048', 'quantityOrdered': 21}, {'priceEach': 53.57, 'productCode': 'S32_2509', 'quantityOrdered': 32}, {'priceEach': 55.93, 'productCode': 'S32_3207', 'quantityOrdered': 44}, {'priceEach': 94.92, 'productCode': 'S50_1392', 'quantityOrdered': 29}, {'priceEach': 48.62, 'productCode': 'S50_1514', 'quantityOrdered': 38}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
285,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,,"[{'priceEach': 129.2, 'productCode': 'S10_4757', 'quantityOrdered': 34}, {'priceEach': 114.29, 'productCode': 'S24_2011', 'quantityOrdered': 28}, {'priceEach': 71.69, 'productCode': 'S24_3151', 'quantityOrdered': 43}, {'priceEach': 71.02, 'productCode': 'S700_1938', 'quantityOrdered': 49}]",San Francisco,6505551386,CA,USA,94217,105000.0,7734 Strong St.,,Corporate Gift Ideas Co.,Brown,Julie,1165.0,48
286,10385,2005-02-28,2005-03-09,2005-03-01,Shipped,,"[{'priceEach': 78.83, 'productCode': 'S24_3816', 'quantityOrdered': 37}, {'priceEach': 62.0, 'productCode': 'S700_1138', 'quantityOrdered': 25}]",San Rafael,4155551450,CA,USA,97562,210500.0,5677 Strong St.,,Mini Gifts Distributors Ltd.,Nelson,Susan,1165.0,15
287,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,"[{'priceEach': 130.88, 'productCode': 'S18_1662', 'quantityOrdered': 25}, {'priceEach': 72.65, 'productCode': 'S18_2581', 'quantityOrdered': 21}, {'priceEach': 73.12, 'productCode': 'S18_3029', 'quantityOrdered': 37}, {'priceEach': 100.58, 'productCode': 'S18_3856', 'quantityOrdered': 22}, {'priceEach': 101.76, 'productCode': 'S24_1785', 'quantityOrdered': 33}, {'priceEach': 56.86, 'productCode': 'S24_2841', 'quantityOrdered': 39}, {'priceEach': 54.57, 'productCode': 'S24_3420', 'quantityOrdered': 35}, {'priceEach': 55.96, 'productCode': 'S24_3949', 'quantityOrdered': 41}, {'priceEach': 71.73, 'productCode': 'S24_4278', 'quantityOrdered': 50}, {'priceEach': 85.09, 'productCode': 'S700_2047', 'quantityOrdered': 29}, {'priceEach': 90.75, 'productCode': 'S700_2466', 'quantityOrdered': 37}, {'priceEach': 67.22, 'productCode': 'S700_2610', 'quantityOrdered': 37}, {'priceEach': 68.0, 'productCode': 'S700_3167', 'quantityOrdered': 32}, {'priceEach': 83.14, 'productCode': 'S700_3505', 'quantityOrdered': 45}, {'priceEach': 80.44, 'productCode': 'S700_3962', 'quantityOrdered': 30}, {'priceEach': 59.22, 'productCode': 'S700_4002', 'quantityOrdered': 44}, {'priceEach': 47.67, 'productCode': 'S72_1253', 'quantityOrdered': 50}, {'priceEach': 52.42, 'productCode': 'S72_3212', 'quantityOrdered': 43}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
288,10387,2005-03-02,2005-03-09,2005-03-06,Shipped,We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases.,"[{'priceEach': 79.91, 'productCode': 'S32_1374', 'quantityOrdered': 44}]",Singapore,+65 221 7555,,Singapore,079903,103800.0,Bronz Sok.,Bronz Apt. 3/6 Tesvikiye,"Dragon Souveniers, Ltd.",Natividad,Eric,1621.0,19
289,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,,"[{'priceEach': 80.39, 'productCode': 'S10_1678', 'quantityOrdered': 42}, {'priceEach': 118.94, 'productCode': 'S10_2016', 'quantityOrdered': 50}, {'priceEach': 156.86, 'productCode': 'S10_4698', 'quantityOrdered': 21}, {'priceEach': 125.01, 'productCode': 'S12_2823', 'quantityOrdered': 44}, {'priceEach': 58.47, 'productCode': 'S32_4289', 'quantityOrdered': 35}, {'priceEach': 41.02, 'productCode': 'S50_1341', 'quantityOrdered': 27}, {'priceEach': 74.9, 'productCode': 'S700_1691', 'quantityOrdered': 46}, {'priceEach': 111.53, 'productCode': 'S700_2834', 'quantityOrdered': 50}]",New Bedford,5085552555,MA,USA,50553,85800.0,1785 First Street,,FunGiftIdeas.com,Benitez,Violeta,1216.0,52
290,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,,"[{'priceEach': 182.9, 'productCode': 'S12_1099', 'quantityOrdered': 26}, {'priceEach': 95.13, 'productCode': 'S12_3380', 'quantityOrdered': 25}, {'priceEach': 76.61, 'productCode': 'S12_3990', 'quantityOrdered': 36}, {'priceEach': 102.49, 'productCode': 'S12_4675', 'quantityOrdered': 47}, {'priceEach': 63.91, 'productCode': 'S18_1889', 'quantityOrdered': 49}, {'priceEach': 52.09, 'productCode': 'S18_2625', 'quantityOrdered': 39}, {'priceEach': 112.7, 'productCode': 'S24_1578', 'quantityOrdered': 45}, {'priceEach': 61.7, 'productCode': 'S24_2000', 'quantityOrdered': 49}]",Bräcke,0695-34 6555,,Sweden,S-844 67,116400.0,Åkergatan 24,,Scandinavian Gift Ideas,Larsson,Martha,1504.0,53
291,10397,2005-03-28,2005-04-09,2005-04-01,Shipped,,"[{'priceEach': 69.29, 'productCode': 'S700_1938', 'quantityOrdered': 32}, {'priceEach': 62.88, 'productCode': 'S700_2610', 'quantityOrdered': 22}, {'priceEach': 86.15, 'productCode': 'S700_3505', 'quantityOrdered': 48}, {'priceEach': 80.44, 'productCode': 'S700_3962', 'quantityOrdered': 36}, {'priceEach': 52.96, 'productCode': 'S72_3212', 'quantityOrdered': 34}]",Toulouse,61.77.6555,,France,31000,61100.0,1 rue Alsace-Lorraine,,Alpha Cognac,Roulet,Annette ,1370.0,33
292,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,"[{'priceEach': 117.48, 'productCode': 'S18_1129', 'quantityOrdered': 36}, {'priceEach': 132.29, 'productCode': 'S18_1984', 'quantityOrdered': 34}, {'priceEach': 102.98, 'productCode': 'S18_2325', 'quantityOrdered': 31}, {'priceEach': 162.0, 'productCode': 'S18_2795', 'quantityOrdered': 26}, {'priceEach': 75.59, 'productCode': 'S18_3278', 'quantityOrdered': 40}, {'priceEach': 135.23, 'productCode': 'S18_3482', 'quantityOrdered': 50}, {'priceEach': 54.09, 'productCode': 'S18_3782', 'quantityOrdered': 36}, {'priceEach': 122.02, 'productCode': 'S18_4721', 'quantityOrdered': 49}, {'priceEach': 67.87, 'productCode': 'S24_2360', 'quantityOrdered': 35}, {'priceEach': 35.87, 'productCode': 'S24_2972', 'quantityOrdered': 37}, {'priceEach': 51.43, 'productCode': 'S24_3371', 'quantityOrdered': 46}, {'priceEach': 134.81, 'productCode': 'S24_3856', 'quantityOrdered': 45}, {'priceEach': 66.29, 'productCode': 'S24_4620', 'quantityOrdered': 30}, {'priceEach': 39.02, 'productCode': 'S32_2206', 'quantityOrdered': 41}, {'priceEach': 101.03, 'productCode': 'S32_4485', 'quantityOrdered': 45}, {'priceEach': 81.36, 'productCode': 'S50_4713', 'quantityOrdered': 22}]",San Rafael,4155551450,CA,USA,97562,210500.0,5677 Strong St.,,Mini Gifts Distributors Ltd.,Nelson,Susan,1165.0,15
293,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,,"[{'priceEach': 195.01, 'productCode': 'S10_1949', 'quantityOrdered': 24}, {'priceEach': 121.15, 'productCode': 'S10_4962', 'quantityOrdered': 37}, {'priceEach': 110.7, 'productCode': 'S12_1666', 'quantityOrdered': 39}, {'priceEach': 114.34, 'productCode': 'S18_1097', 'quantityOrdered': 29}, {'priceEach': 102.74, 'productCode': 'S18_1342', 'quantityOrdered': 35}, {'priceEach': 47.44, 'productCode': 'S18_1367', 'quantityOrdered': 42}, {'priceEach': 57.73, 'productCode': 'S18_2432', 'quantityOrdered': 44}, {'priceEach': 99.28, 'productCode': 'S18_2949', 'quantityOrdered': 32}, {'priceEach': 26.55, 'productCode': 'S24_1937', 'quantityOrdered': 33}, {'priceEach': 36.29, 'productCode': 'S24_2022', 'quantityOrdered': 24}]",North Sydney,02 9936 8555,NSW,Australia,2060,107800.0,201 Miller Street,Level 15,"Anna's Decorations, Ltd",O'Hara,Anna,1611.0,41
294,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,,"[{'priceEach': 61.21, 'productCode': 'S18_2957', 'quantityOrdered': 37}, {'priceEach': 103.67, 'productCode': 'S18_3136', 'quantityOrdered': 29}, {'priceEach': 98.22, 'productCode': 'S18_3320', 'quantityOrdered': 36}]",Graz,7675-3555,,Austria,8010,45300.0,Kirchgasse 6,,Mini Auto Werke,Mendel,Roland ,1401.0,51
295,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,"[{'priceEach': 145.04, 'productCode': 'S12_3148', 'quantityOrdered': 35}, {'priceEach': 99.54, 'productCode': 'S12_4473', 'quantityOrdered': 32}, {'priceEach': 137.53, 'productCode': 'S18_2238', 'quantityOrdered': 20}, {'priceEach': 104.32, 'productCode': 'S18_2319', 'quantityOrdered': 38}, {'priceEach': 106.55, 'productCode': 'S18_4600', 'quantityOrdered': 30}, {'priceEach': 41.76, 'productCode': 'S18_4668', 'quantityOrdered': 44}, {'priceEach': 112.46, 'productCode': 'S24_2300', 'quantityOrdered': 33}, {'priceEach': 88.62, 'productCode': 'S24_4258', 'quantityOrdered': 33}, {'priceEach': 84.75, 'productCode': 'S32_1268', 'quantityOrdered': 38}, {'priceEach': 63.35, 'productCode': 'S32_3522', 'quantityOrdered': 31}, {'priceEach': 83.95, 'productCode': 'S700_2824', 'quantityOrdered': 21}]",Auckland  ,+64 9 312 5555,,New Zealand,,88000.0,162-164 Grafton Road,Level 2,"Down Under Souveniers, Inc",Graham,Mike,1612.0,7
296,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,,"[{'priceEach': 135.47, 'productCode': 'S18_3232', 'quantityOrdered': 22}, {'priceEach': 124.95, 'productCode': 'S18_4027', 'quantityOrdered': 37}, {'priceEach': 53.18, 'productCode': 'S24_1444', 'quantityOrdered': 31}, {'priceEach': 35.36, 'productCode': 'S24_2840', 'quantityOrdered': 46}, {'priceEach': 104.09, 'productCode': 'S24_4048', 'quantityOrdered': 37}, {'priceEach': 47.08, 'productCode': 'S32_2509', 'quantityOrdered': 36}, {'priceEach': 55.93, 'productCode': 'S32_3207', 'quantityOrdered': 30}]",Madrid,(91) 555 94 44,,Spain,28034,227600.0,"C/ Moralzarzal, 86",,Euro+ Shopping Channel,Freyre,Diego ,1370.0,5
297,10395,2005-03-17,2005-03-24,2005-03-23,Shipped,We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.,"[{'priceEach': 125.12, 'productCode': 'S10_4757', 'quantityOrdered': 32}, {'priceEach': 205.72, 'productCode': 'S12_1108', 'quantityOrdered': 33}, {'priceEach': 98.39, 'productCode': 'S50_1392', 'quantityOrdered': 46}, {'priceEach': 57.99, 'productCode': 'S50_1514', 'quantityOrdered': 45}]",Paris,+33 1 46 62 7555,,France,75508,68100.0,27 rue du Colonel Pierre Avia,,Lyon Souveniers,Da Silva,Daniel,1337.0,32
298,10398,2005-03-30,2005-04-09,2005-03-31,Shipped,,"[{'priceEach': 130.88, 'productCode': 'S18_1662', 'quantityOrdered': 33}, {'priceEach': 82.79, 'productCode': 'S18_2581', 'quantityOrdered': 34}, {'priceEach': 70.54, 'productCode': 'S18_3029', 'quantityOrdered': 28}, {'priceEach': 92.11, 'productCode': 'S18_3856', 'quantityOrdered': 45}, {'priceEach': 100.67, 'productCode': 'S24_1785', 'quantityOrdered': 43}, {'priceEach': 60.29, 'productCode': 'S24_2841', 'quantityOrdered': 28}, {'priceEach': 61.15, 'productCode': 'S24_3420', 'quantityOrdered': 34}, {'priceEach': 56.64, 'productCode': 'S24_3949', 'quantityOrdered': 41}, {'priceEach': 65.93, 'productCode': 'S24_4278', 'quantityOrdered': 45}, {'priceEach': 60.54, 'productCode': 'S32_4289', 'quantityOrdered': 22}, {'priceEach': 38.84, 'productCode': 'S50_1341', 'quantityOrdered': 49}, {'priceEach': 78.55, 'productCode': 'S700_1691', 'quantityOrdered': 47}, {'priceEach': 75.13, 'productCode': 'S700_2047', 'quantityOrdered': 36}, {'priceEach': 98.72, 'productCode': 'S700_2466', 'quantityOrdered': 22}, {'priceEach': 102.04, 'productCode': 'S700_2834', 'quantityOrdered': 23}, {'priceEach': 76.8, 'productCode': 'S700_3167', 'quantityOrdered': 29}, {'priceEach': 62.19, 'productCode': 'S700_4002', 'quantityOrdered': 36}, {'priceEach': 41.22, 'productCode': 'S72_1253', 'quantityOrdered': 34}]",Reims,26.47.1555,,France,51100,81100.0,59 rue de l'Abbaye,,Reims Collectables,Henriot,Paul ,1337.0,23
299,10399,2005-04-01,2005-04-12,2005-04-03,Shipped,,"[{'priceEach': 77.52, 'productCode': 'S10_1678', 'quantityOrdered': 40}, {'priceEach': 99.91, 'productCode': 'S10_2016', 'quantityOrdered': 51}, {'priceEach': 156.86, 'productCode': 'S10_4698', 'quantityOrdered': 22}, {'priceEach': 123.51, 'productCode': 'S12_2823', 'quantityOrdered': 29}, {'priceEach': 51.48, 'productCode': 'S18_2625', 'quantityOrdered': 30}, {'priceEach': 104.81, 'productCode': 'S24_1578', 'quantityOrdered': 57}, {'priceEach': 75.41, 'productCode': 'S24_2000', 'quantityOrdered': 58}, {'priceEach': 97.89, 'productCode': 'S32_1374', 'quantityOrdered': 32}]",Auckland  ,+64 9 5555500,,New Zealand,,110000.0,Arenales 1938 3'A',,Kelly's Gift Shop,Snowden,Tony,1612.0,34
300,10400,2005-04-01,2005-04-11,2005-04-04,Shipped,Customer requested that DHL is used for this shipping,"[{'priceEach': 134.64, 'productCode': 'S10_4757', 'quantityOrdered': 64}, {'priceEach': 129.31, 'productCode': 'S18_1662', 'quantityOrdered': 34}, {'priceEach': 74.84, 'productCode': 'S18_3029', 'quantityOrdered': 30}, {'priceEach': 88.93, 'productCode': 'S18_3856', 'quantityOrdered': 58}, {'priceEach': 55.49, 'productCode': 'S24_2841', 'quantityOrdered': 24}, {'priceEach': 59.18, 'productCode': 'S24_3420', 'quantityOrdered': 38}, {'priceEach': 74.64, 'productCode': 'S24_3816', 'quantityOrdered': 42}, {'priceEach': 82.37, 'productCode': 'S700_2047', 'quantityOrdered': 46}, {'priceEach': 41.71, 'productCode': 'S72_1253', 'quantityOrdered': 20}]",San Jose,4085553659,CA,USA,94217,77600.0,3086 Ingle Ln.,,The Sharp Gifts Warehouse,Frick,Sue,1165.0,77
301,10401,2005-04-03,2005-04-14,,On Hold,Customer credit limit exceeded. Will ship when a payment is received.,"[{'priceEach': 75.19, 'productCode': 'S18_2581', 'quantityOrdered': 42}, {'priceEach': 87.54, 'productCode': 'S24_1785', 'quantityOrdered': 38}, {'priceEach': 59.37, 'productCode': 'S24_3949', 'quantityOrdered': 64}, {'priceEach': 65.93, 'productCode': 'S24_4278', 'quantityOrdered': 52}, {'priceEach': 81.91, 'productCode': 'S32_1374', 'quantityOrdered': 49}, {'priceEach': 62.6, 'productCode': 'S32_4289', 'quantityOrdered': 62}, {'priceEach': 41.46, 'productCode': 'S50_1341', 'quantityOrdered': 56}, {'priceEach': 77.64, 'productCode': 'S700_1691', 'quantityOrdered': 11}, {'priceEach': 98.72, 'productCode': 'S700_2466', 'quantityOrdered': 85}, {'priceEach': 96.11, 'productCode': 'S700_2834', 'quantityOrdered': 21}, {'priceEach': 73.6, 'productCode': 'S700_3167', 'quantityOrdered': 77}, {'priceEach': 66.63, 'productCode': 'S700_4002', 'quantityOrdered': 40}]",Newark,2015559350,NJ,USA,94019,43000.0,7476 Moss Rd.,,Tekni Collectables Inc.,Brown,William,1323.0,86
